"movieId","title","genres","year","title_clean"
6857,"Ninja Scroll (Jûbei ninpûchô) (1995)","Action|Adventure|Animation|Fantasy",NA,"Ninja Scroll (Jûbei ninpûchô)"
6863,"School of Rock (2003)","Comedy|Musical",NA,"School of Rock"
6867,"Station Agent, The (2003)","Comedy|Drama",NA,"Station Agent, The"
6870,"Mystic River (2003)","Crime|Drama|Mystery",NA,"Mystic River"
6873,"Intolerable Cruelty (2003)","Comedy|Romance",NA,"Intolerable Cruelty"
6874,"Kill Bill: Vol. 1 (2003)","Action|Crime|Thriller",NA,"Kill Bill: Vol. 1"
6879,"Runaway Jury (2003)","Drama|Thriller",NA,"Runaway Jury"
6888,"Scary Movie 3 (2003)","Comedy|Horror",NA,"Scary Movie 3"
6893,"Italian Job, The (1969)","Action|Comedy|Crime",NA,"Italian Job, The"
6934,"Matrix Revolutions, The (2003)","Action|Adventure|Sci-Fi|Thriller|IMAX",NA,"Matrix Revolutions, The"
6936,"Elf (2003)","Children|Comedy|Fantasy",NA,"Elf"
6942,"Love Actually (2003)","Comedy|Drama|Romance",NA,"Love Actually"
6944,"Father of the Bride (1991)","Comedy",NA,"Father of the Bride"
6947,"Master and Commander: The Far Side of the World (2003)","Adventure|Drama|War",NA,"Master and Commander: The Far Side of the World"
6953,"21 Grams (2003)","Crime|Drama|Mystery|Romance|Thriller",NA,"21 Grams"
6957,"Bad Santa (2003)","Comedy|Crime",NA,"Bad Santa"
6958,"Haunted Mansion, The (2003)","Children|Comedy|Fantasy|Horror",NA,"Haunted Mansion, The"
6979,"WarGames (1983)","Drama|Sci-Fi|Thriller",NA,"WarGames"
6993,"Hannah and Her Sisters (1986)","Comedy|Drama|Romance",NA,"Hannah and Her Sisters"
7004,"Kindergarten Cop (1990)","Action|Comedy|Crime|Thriller",NA,"Kindergarten Cop"
7022,"Battle Royale (Batoru rowaiaru) (2000)","Action|Drama|Horror|Thriller",NA,"Battle Royale (Batoru rowaiaru)"
7046,"Witches of Eastwick, The (1987)","Comedy|Fantasy|Horror|Thriller",NA,"Witches of Eastwick, The"
7090,"Hero (Ying xiong) (2002)","Action|Adventure|Drama",NA,"Hero (Ying xiong)"
7099,"Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)","Adventure|Animation|Drama|Fantasy|Sci-Fi",NA,"Nausicaä of the Valley of the Wind (Kaze no tani no Naushika)"
7137,"Cooler, The (2003)","Comedy|Drama|Romance",NA,"Cooler, The"
7143,"Last Samurai, The (2003)","Action|Adventure|Drama|War",NA,"Last Samurai, The"
7147,"Big Fish (2003)","Drama|Fantasy|Romance",NA,"Big Fish"
7149,"Something's Gotta Give (2003)","Comedy|Drama|Romance",NA,"Something's Gotta Give"
7150,"Stuck on You (2003)","Comedy",NA,"Stuck on You"
7151,"Girl with a Pearl Earring (2003)","Drama|Romance",NA,"Girl with a Pearl Earring"
7153,"Lord of the Rings: The Return of the King, The (2003)","Action|Adventure|Drama|Fantasy",NA,"Lord of the Rings: The Return of the King, The"
7154,"Mona Lisa Smile (2003)","Drama|Romance",NA,"Mona Lisa Smile"
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)","Documentary|War",NA,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The"
7160,"Monster (2003)","Crime|Drama",NA,"Monster"
7162,"Cold Mountain (2003)","Drama|Romance|War",NA,"Cold Mountain"
7163,"Paycheck (2003)","Action|Sci-Fi|Thriller",NA,"Paycheck"
7173,"Along Came Polly (2004)","Comedy|Romance",NA,"Along Came Polly"
7247,"Chitty Chitty Bang Bang (1968)","Adventure|Children|Comedy|Fantasy|Musical",NA,"Chitty Chitty Bang Bang"
7254,"The Butterfly Effect (2004)","Drama|Sci-Fi|Thriller",NA,"The Butterfly Effect"
7263,"Miracle (2004)","Drama",NA,"Miracle"
7265,"Dreamers, The (2003)","Drama",NA,"Dreamers, The"
7293,"50 First Dates (2004)","Comedy|Romance",NA,"50 First Dates"
7317,"EuroTrip (2004)","Adventure|Comedy",NA,"EuroTrip"
7318,"Passion of the Christ, The (2004)","Drama",NA,"Passion of the Christ, The"
7323,"Good bye, Lenin! (2003)","Comedy|Drama",NA,"Good bye, Lenin!"
7324,"Hidalgo (2004)","Adventure|Drama",NA,"Hidalgo"
7325,"Starsky & Hutch (2004)","Action|Comedy|Crime|Thriller",NA,"Starsky & Hutch"
7346,"Girl Next Door, The (2004)","Comedy|Romance",NA,"Girl Next Door, The"
7347,"Secret Window (2004)","Mystery|Thriller",NA,"Secret Window"
7360,"Dawn of the Dead (2004)","Action|Drama|Horror|Thriller",NA,"Dawn of the Dead"
7361,"Eternal Sunshine of the Spotless Mind (2004)","Drama|Romance|Sci-Fi",NA,"Eternal Sunshine of the Spotless Mind"
7367,"Ladykillers, The (2004)","Comedy|Crime",NA,"Ladykillers, The"
7371,"Dogville (2003)","Drama|Mystery|Thriller",NA,"Dogville"
7373,"Hellboy (2004)","Action|Adventure|Fantasy|Horror",NA,"Hellboy"
7387,"Dawn of the Dead (1978)","Action|Drama|Horror",NA,"Dawn of the Dead"
7438,"Kill Bill: Vol. 2 (2004)","Action|Drama|Thriller",NA,"Kill Bill: Vol. 2"
7439,"Punisher, The (2004)","Action|Crime|Thriller",NA,"Punisher, The"
7444,"13 Going on 30 (2004)","Comedy|Fantasy|Romance",NA,"13 Going on 30"
7445,"Man on Fire (2004)","Action|Crime|Drama|Mystery|Thriller",NA,"Man on Fire"
7451,"Mean Girls (2004)","Comedy",NA,"Mean Girls"
7454,"Van Helsing (2004)","Action|Adventure|Fantasy|Horror",NA,"Van Helsing"
7458,"Troy (2004)","Action|Adventure|Drama|War",NA,"Troy"
7482,"Enter the Dragon (1973)","Action|Crime",NA,"Enter the Dragon"
7569,"You Only Live Twice (1967)","Action|Adventure|Sci-Fi|Thriller",NA,"You Only Live Twice"
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)","Drama",NA,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)","Mystery",NA,"Maltese Falcon, The (a.k.a. Dangerous Female)"
8360,"Shrek 2 (2004)","Adventure|Animation|Children|Comedy|Musical|Romance",NA,"Shrek 2"
8361,"Day After Tomorrow, The (2004)","Action|Adventure|Drama|Sci-Fi|Thriller",NA,"Day After Tomorrow, The"
8366,"Saved! (2004)","Comedy|Drama",NA,"Saved!"
8368,"Harry Potter and the Prisoner of Azkaban (2004)","Adventure|Fantasy|IMAX",NA,"Harry Potter and the Prisoner of Azkaban"
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)","Action|Comedy|Crime|Drama",NA,"Blind Swordsman: Zatoichi, The (Zatôichi)"
8371,"Chronicles of Riddick, The (2004)","Action|Sci-Fi|Thriller",NA,"Chronicles of Riddick, The"
8373,"Stepford Wives, The (2004)","Comedy|Fantasy|Thriller",NA,"Stepford Wives, The"
8376,"Napoleon Dynamite (2004)","Comedy",NA,"Napoleon Dynamite"
8464,"Super Size Me (2004)","Comedy|Documentary|Drama",NA,"Super Size Me"
8528,"Dodgeball: A True Underdog Story (2004)","Comedy",NA,"Dodgeball: A True Underdog Story"
8529,"Terminal, The (2004)","Comedy|Drama|Romance",NA,"Terminal, The"
8533,"Notebook, The (2004)","Drama|Romance",NA,"Notebook, The"
8622,"Fahrenheit 9/11 (2004)","Documentary",NA,"Fahrenheit 9/11"
8623,"Roxanne (1987)","Comedy|Romance",NA,"Roxanne"
8636,"Spider-Man 2 (2004)","Action|Adventure|Sci-Fi|IMAX",NA,"Spider-Man 2"
8638,"Before Sunset (2004)","Drama|Romance",NA,"Before Sunset"
8640,"King Arthur (2004)","Action|Adventure|Drama|War",NA,"King Arthur"
8641,"Anchorman: The Legend of Ron Burgundy (2004)","Comedy",NA,"Anchorman: The Legend of Ron Burgundy"
8644,"I, Robot (2004)","Action|Adventure|Sci-Fi|Thriller",NA,"I, Robot"
8665,"Bourne Supremacy, The (2004)","Action|Crime|Thriller",NA,"Bourne Supremacy, The"
8781,"Manchurian Candidate, The (2004)","Thriller",NA,"Manchurian Candidate, The"
8783,"Village, The (2004)","Drama|Mystery|Thriller",NA,"Village, The"
8784,"Garden State (2004)","Comedy|Drama|Romance",NA,"Garden State"
8798,"Collateral (2004)","Action|Crime|Drama|Thriller",NA,"Collateral"
8807,"Harold and Kumar Go to White Castle (2004)","Adventure|Comedy",NA,"Harold and Kumar Go to White Castle"
8810,"AVP: Alien vs. Predator (2004)","Action|Horror|Sci-Fi|Thriller",NA,"AVP: Alien vs. Predator"
8861,"Resident Evil: Apocalypse (2004)","Action|Horror|Sci-Fi|Thriller",NA,"Resident Evil: Apocalypse"
8865,"Sky Captain and the World of Tomorrow (2004)","Action|Adventure|Sci-Fi",NA,"Sky Captain and the World of Tomorrow"
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)","Adventure|Drama",NA,"Motorcycle Diaries, The (Diarios de motocicleta)"
8874,"Shaun of the Dead (2004)","Comedy|Horror",NA,"Shaun of the Dead"
8907,"Shark Tale (2004)","Animation|Children|Comedy",NA,"Shark Tale"
8910,"I Heart Huckabees (2004)","Comedy",NA,"I Heart Huckabees"
8914,"Primer (2004)","Drama|Sci-Fi",NA,"Primer"
8917,"Team America: World Police (2004)","Action|Adventure|Animation|Comedy",NA,"Team America: World Police"
8947,"Grudge, The (2004)","Horror|Mystery|Thriller",NA,"Grudge, The"
8949,"Sideways (2004)","Comedy|Drama|Romance",NA,"Sideways"
8950,"The Machinist (2004)","Drama|Mystery|Thriller",NA,"The Machinist"
8957,"Saw (2004)","Horror|Mystery|Thriller",NA,"Saw"
8958,"Ray (2004)","Drama",NA,"Ray"
8961,"Incredibles, The (2004)","Action|Adventure|Animation|Children|Comedy",NA,"Incredibles, The"
8965,"Polar Express, The (2004)","Adventure|Animation|Children|Fantasy|IMAX",NA,"Polar Express, The"
8969,"Bridget Jones: The Edge of Reason (2004)","Comedy|Drama|Romance",NA,"Bridget Jones: The Edge of Reason"
8970,"Finding Neverland (2004)","Drama",NA,"Finding Neverland"
8972,"National Treasure (2004)","Action|Adventure|Drama|Mystery|Thriller",NA,"National Treasure"
8977,"Alexander (2004)","Action|Adventure|Drama|War",NA,"Alexander"
8981,"Closer (2004)","Drama|Romance",NA,"Closer"
8983,"House of Flying Daggers (Shi mian mai fu) (2004)","Action|Drama|Romance",NA,"House of Flying Daggers (Shi mian mai fu)"
8984,"Ocean's Twelve (2004)","Action|Comedy|Crime|Thriller",NA,"Ocean's Twelve"
8985,"Blade: Trinity (2004)","Action|Fantasy|Horror|Thriller",NA,"Blade: Trinity"
26662,"Kiki's Delivery Service (Majo no takkyûbin) (1989)","Adventure|Animation|Children|Drama|Fantasy",NA,"Kiki's Delivery Service (Majo no takkyûbin)"
26776,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)","Adventure|Animation|Comedy|Fantasy|Romance",NA,"Porco Rosso (Crimson Pig) (Kurenai no buta)"
27611,"Battlestar Galactica (2003)","Drama|Sci-Fi|War",NA,"Battlestar Galactica"
27660,"Animatrix, The (2003)","Action|Animation|Drama|Sci-Fi",NA,"Animatrix, The"
27706,"Lemony Snicket's A Series of Unfortunate Events (2004)","Adventure|Children|Comedy|Fantasy",NA,"Lemony Snicket's A Series of Unfortunate Events"
27773,"Old Boy (2003)","Mystery|Thriller",NA,"Old Boy"
27801,"Ong-Bak: The Thai Warrior (Ong Bak) (2003)","Action|Thriller",NA,"Ong-Bak: The Thai Warrior (Ong Bak)"
27808,"Spanglish (2004)","Comedy|Drama|Romance",NA,"Spanglish"
27815,"Chorus, The (Choristes, Les) (2004)","Drama",NA,"Chorus, The (Choristes, Les)"
27831,"Layer Cake (2004)","Crime|Drama|Thriller",NA,"Layer Cake"
27846,"Corporation, The (2003)","Documentary",NA,"Corporation, The"
27904,"Scanner Darkly, A (2006)","Animation|Drama|Mystery|Sci-Fi|Thriller",NA,"Scanner Darkly, A"
30707,"Million Dollar Baby (2004)","Drama",NA,"Million Dollar Baby"
30749,"Hotel Rwanda (2004)","Drama|War",NA,"Hotel Rwanda"
30793,"Charlie and the Chocolate Factory (2005)","Adventure|Children|Comedy|Fantasy|IMAX",NA,"Charlie and the Chocolate Factory"
30810,"Life Aquatic with Steve Zissou, The (2004)","Adventure|Comedy|Fantasy",NA,"Life Aquatic with Steve Zissou, The"
30812,"Aviator, The (2004)","Drama",NA,"Aviator, The"
30816,"Phantom of the Opera, The (2004)","Drama|Musical|Romance",NA,"Phantom of the Opera, The"
30822,"In Good Company (2004)","Comedy|Drama",NA,"In Good Company"
30825,"Meet the Fockers (2004)","Comedy",NA,"Meet the Fockers"
31221,"Elektra (2005)","Action|Adventure|Crime|Drama",NA,"Elektra"
31410,"Downfall (Untergang, Der) (2004)","Drama|War",NA,"Downfall (Untergang, Der)"
31433,"Wedding Date, The (2005)","Comedy|Romance",NA,"Wedding Date, The"
31658,"Howl's Moving Castle (Hauru no ugoku shiro) (2004)","Adventure|Animation|Fantasy|Romance",NA,"Howl's Moving Castle (Hauru no ugoku shiro)"
31685,"Hitch (2005)","Comedy|Romance",NA,"Hitch"
31696,"Constantine (2005)","Action|Fantasy|Horror|Thriller",NA,"Constantine"
31878,"Kung Fu Hustle (Gong fu) (2004)","Action|Comedy",NA,"Kung Fu Hustle (Gong fu)"
32029,"Hostage (2005)","Action|Crime|Drama|Thriller",NA,"Hostage"
32031,"Robots (2005)","Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX",NA,"Robots"
32587,"Sin City (2005)","Action|Crime|Film-Noir|Mystery|Thriller",NA,"Sin City"
33004,"Hitchhiker's Guide to the Galaxy, The (2005)","Adventure|Comedy|Sci-Fi",NA,"Hitchhiker's Guide to the Galaxy, The"
33162,"Kingdom of Heaven (2005)","Action|Drama|Romance|War",NA,"Kingdom of Heaven"
33166,"Crash (2004)","Crime|Drama",NA,"Crash"
33493,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Sci-Fi",NA,"Star Wars: Episode III - Revenge of the Sith"
33615,"Madagascar (2005)","Adventure|Animation|Children|Comedy",NA,"Madagascar"
33660,"Cinderella Man (2005)","Drama|Romance",NA,"Cinderella Man"
33679,"Mr. & Mrs. Smith (2005)","Action|Adventure|Comedy|Romance",NA,"Mr. & Mrs. Smith"
33794,"Batman Begins (2005)","Action|Crime|IMAX",NA,"Batman Begins"
33836,"Bewitched (2005)","Comedy|Fantasy|Romance",NA,"Bewitched"
34048,"War of the Worlds (2005)","Action|Adventure|Sci-Fi|Thriller",NA,"War of the Worlds"
34072,"March of the Penguins (Marche de l'empereur, La) (2005)","Documentary",NA,"March of the Penguins (Marche de l'empereur, La)"
34150,"Fantastic Four (2005)","Action|Adventure|Sci-Fi",NA,"Fantastic Four"
34162,"Wedding Crashers (2005)","Comedy|Romance",NA,"Wedding Crashers"
34319,"Island, The (2005)","Action|Sci-Fi|Thriller",NA,"Island, The"
34338,"Aristocrats, The (2005)","Comedy|Documentary",NA,"Aristocrats, The"
34405,"Serenity (2005)","Action|Adventure|Sci-Fi",NA,"Serenity"
34437,"Broken Flowers (2005)","Comedy|Drama",NA,"Broken Flowers"
34520,"Dukes of Hazzard, The (2005)","Action|Adventure|Comedy",NA,"Dukes of Hazzard, The"
35836,"40-Year-Old Virgin, The (2005)","Comedy|Romance",NA,"40-Year-Old Virgin, The"
36401,"Brothers Grimm, The (2005)","Comedy|Fantasy|Horror|Thriller",NA,"Brothers Grimm, The"
36517,"Constant Gardener, The (2005)","Drama|Thriller",NA,"Constant Gardener, The"
36519,"Transporter 2 (2005)","Action|Crime|Thriller",NA,"Transporter 2"
36529,"Lord of War (2005)","Action|Crime|Drama|Thriller|War",NA,"Lord of War"
36708,"Family Guy Presents Stewie Griffin: The Untold Story (2005)","Adventure|Animation|Comedy",NA,"Family Guy Presents Stewie Griffin: The Untold Story"
37380,"Doom (2005)","Action|Horror|Sci-Fi",NA,"Doom"
37384,"Waiting... (2005)","Comedy",NA,"Waiting..."
37386,"Aeon Flux (2005)","Action|Sci-Fi",NA,"Aeon Flux"
37727,"Flightplan (2005)","Action|Drama|Thriller",NA,"Flightplan"
37729,"Corpse Bride (2005)","Animation|Comedy|Fantasy|Musical|Romance",NA,"Corpse Bride"
37733,"History of Violence, A (2005)","Action|Crime|Drama|Thriller",NA,"History of Violence, A"
37741,"Capote (2005)","Crime|Drama",NA,"Capote"
37830,"Final Fantasy VII: Advent Children (2004)","Action|Adventure|Animation|Fantasy|Sci-Fi",NA,"Final Fantasy VII: Advent Children"
38038,"Wallace & Gromit in The Curse of the Were-Rabbit (2005)","Adventure|Animation|Children|Comedy",NA,"Wallace & Gromit in The Curse of the Were-Rabbit"
38061,"Kiss Kiss Bang Bang (2005)","Comedy|Crime|Mystery|Thriller",NA,"Kiss Kiss Bang Bang"
39183,"Brokeback Mountain (2005)","Drama|Romance",NA,"Brokeback Mountain"
39292,"Good Night, and Good Luck. (2005)","Crime|Drama",NA,"Good Night, and Good Luck."
39446,"Saw II (2005)","Horror|Thriller",NA,"Saw II"
40278,"Jarhead (2005)","Action|Drama|War",NA,"Jarhead"
40583,"Syriana (2005)","Drama|Thriller",NA,"Syriana"
40629,"Pride & Prejudice (2005)","Drama|Romance",NA,"Pride & Prejudice"
40732,"Descent, The (2005)","Adventure|Drama|Horror|Thriller",NA,"Descent, The"
40815,"Harry Potter and the Goblet of Fire (2005)","Adventure|Fantasy|Thriller|IMAX",NA,"Harry Potter and the Goblet of Fire"
40819,"Walk the Line (2005)","Drama|Musical|Romance",NA,"Walk the Line"
40826,"Rent (2005)","Drama|Musical|Romance",NA,"Rent"
41285,"Match Point (2005)","Crime|Drama|Romance",NA,"Match Point"
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)","Adventure|Children|Fantasy",NA,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The"
41569,"King Kong (2005)","Action|Adventure|Drama|Fantasy|Thriller",NA,"King Kong"
41571,"Memoirs of a Geisha (2005)","Drama|Romance",NA,"Memoirs of a Geisha"
41997,"Munich (2005)","Action|Crime|Drama|Thriller",NA,"Munich"
42011,"Fun with Dick and Jane (2005)","Comedy|Crime",NA,"Fun with Dick and Jane"
42723,"Hostel (2005)","Horror",NA,"Hostel"
42738,"Underworld: Evolution (2006)","Action|Fantasy|Horror",NA,"Underworld: Evolution"
43928,"Ultraviolet (2006)","Action|Fantasy|Sci-Fi|Thriller",NA,"Ultraviolet"
44022,"Ice Age 2: The Meltdown (2006)","Adventure|Animation|Children|Comedy",NA,"Ice Age 2: The Meltdown"
44191,"V for Vendetta (2006)","Action|Sci-Fi|Thriller|IMAX",NA,"V for Vendetta"
44195,"Thank You for Smoking (2006)","Comedy|Drama",NA,"Thank You for Smoking"
44199,"Inside Man (2006)","Crime|Drama|Thriller",NA,"Inside Man"
44555,"Lives of Others, The (Das leben der Anderen) (2006)","Drama|Romance|Thriller",NA,"Lives of Others, The (Das leben der Anderen)"
44665,"Lucky Number Slevin (2006)","Crime|Drama|Mystery",NA,"Lucky Number Slevin"
44761,"Brick (2005)","Crime|Drama|Film-Noir|Mystery",NA,"Brick"
44840,"Benchwarmers, The (2006)","Comedy",NA,"Benchwarmers, The"
44972,"Scary Movie 4 (2006)","Comedy|Horror",NA,"Scary Movie 4"
44974,"Hard Candy (2005)","Drama|Thriller",NA,"Hard Candy"
45081,"Silent Hill (2006)","Fantasy|Horror|Thriller",NA,"Silent Hill"
45186,"Mission: Impossible III (2006)","Action|Adventure|Thriller",NA,"Mission: Impossible III"
45431,"Over the Hedge (2006)","Adventure|Animation|Children|Comedy",NA,"Over the Hedge"
45447,"Da Vinci Code, The (2006)","Drama|Mystery|Thriller",NA,"Da Vinci Code, The"
45499,"X-Men: The Last Stand (2006)","Action|Sci-Fi|Thriller",NA,"X-Men: The Last Stand"
45501,"Break-Up, The (2006)","Comedy|Drama|Romance",NA,"Break-Up, The"
45517,"Cars (2006)","Animation|Children|Comedy",NA,"Cars"
45666,"Nacho Libre (2006)","Comedy",NA,"Nacho Libre"
45668,"Lake House, The (2006)","Drama|Fantasy|Romance",NA,"Lake House, The"
45672,"Click (2006)","Adventure|Comedy|Drama|Fantasy|Romance",NA,"Click"
45720,"Devil Wears Prada, The (2006)","Comedy|Drama",NA,"Devil Wears Prada, The"
45722,"Pirates of the Caribbean: Dead Man's Chest (2006)","Action|Adventure|Fantasy",NA,"Pirates of the Caribbean: Dead Man's Chest"
45728,"Clerks II (2006)","Comedy",NA,"Clerks II"
45880,"Marie Antoinette (2006)","Drama|Romance",NA,"Marie Antoinette"
45950,"Inconvenient Truth, An (2006)","Documentary",NA,"Inconvenient Truth, An"
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)","Action|Crime|Drama|Thriller",NA,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)"
46530,"Superman Returns (2006)","Action|Adventure|Sci-Fi|IMAX",NA,"Superman Returns"
46578,"Little Miss Sunshine (2006)","Adventure|Comedy|Drama",NA,"Little Miss Sunshine"
46723,"Babel (2006)","Drama|Thriller",NA,"Babel"
46965,"Snakes on a Plane (2006)","Action|Comedy|Horror|Thriller",NA,"Snakes on a Plane"
46970,"Talladega Nights: The Ballad of Ricky Bobby (2006)","Action|Comedy",NA,"Talladega Nights: The Ballad of Ricky Bobby"
46972,"Night at the Museum (2006)","Action|Comedy|Fantasy|IMAX",NA,"Night at the Museum"
46976,"Stranger than Fiction (2006)","Comedy|Drama|Fantasy|Romance",NA,"Stranger than Fiction"
47044,"Miami Vice (2006)","Action|Crime|Drama|Thriller",NA,"Miami Vice"
47099,"Pursuit of Happyness, The (2006)","Drama",NA,"Pursuit of Happyness, The"
47200,"Crank (2006)","Action|Thriller",NA,"Crank"
47518,"Accepted (2006)","Comedy",NA,"Accepted"
47610,"Illusionist, The (2006)","Drama|Fantasy|Mystery|Romance",NA,"Illusionist, The"
47629,"The Queen (2006)","Drama",NA,"The Queen"
47997,"Idiocracy (2006)","Adventure|Comedy|Sci-Fi|Thriller",NA,"Idiocracy"
48043,"Fountain, The (2006)","Drama|Fantasy|Romance",NA,"Fountain, The"
48082,"Science of Sleep, The (La science des rêves) (2006)","Comedy|Drama|Fantasy|Romance",NA,"Science of Sleep, The (La science des rêves)"
48304,"Apocalypto (2006)","Adventure|Drama|Thriller",NA,"Apocalypto"
48385,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)","Comedy",NA,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan"
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)","Drama|Fantasy|Thriller",NA,"Pan's Labyrinth (Laberinto del fauno, El)"
48516,"Departed, The (2006)","Crime|Drama|Thriller",NA,"Departed, The"
48738,"Last King of Scotland, The (2006)","Drama|Thriller",NA,"Last King of Scotland, The"
48774,"Children of Men (2006)","Action|Adventure|Drama|Sci-Fi|Thriller",NA,"Children of Men"
48780,"Prestige, The (2006)","Drama|Mystery|Sci-Fi|Thriller",NA,"Prestige, The"
48783,"Flags of Our Fathers (2006)","Drama|War",NA,"Flags of Our Fathers"
48877,"Saw III (2006)","Crime|Horror|Thriller",NA,"Saw III"
49272,"Casino Royale (2006)","Action|Adventure|Thriller",NA,"Casino Royale"
49274,"Happy Feet (2006)","Adventure|Animation|Children|Comedy|IMAX",NA,"Happy Feet"
49278,"Déjà Vu (Deja Vu) (2006)","Action|Sci-Fi|Thriller",NA,"Déjà Vu (Deja Vu)"
49286,"Holiday, The (2006)","Comedy|Romance",NA,"Holiday, The"
49530,"Blood Diamond (2006)","Action|Adventure|Crime|Drama|Thriller|War",NA,"Blood Diamond"
49649,"Eragon (2006)","Action|Adventure|Fantasy",NA,"Eragon"
49651,"Rocky Balboa (2006)","Action|Drama",NA,"Rocky Balboa"
50068,"Letters from Iwo Jima (2006)","Drama|War",NA,"Letters from Iwo Jima"
50794,"Smokin' Aces (2006)","Action|Crime|Drama|Thriller",NA,"Smokin' Aces"
50872,"Ratatouille (2007)","Animation|Children|Drama",NA,"Ratatouille"
51077,"Ghost Rider (2007)","Action|Fantasy|Thriller",NA,"Ghost Rider"
51084,"Music and Lyrics (2007)","Comedy|Romance",NA,"Music and Lyrics"
51086,"Number 23, The (2007)","Drama|Mystery|Thriller",NA,"Number 23, The"
51255,"Hot Fuzz (2007)","Action|Comedy|Crime|Mystery",NA,"Hot Fuzz"
51412,"Next (2007)","Action|Sci-Fi|Thriller",NA,"Next"
51540,"Zodiac (2007)","Crime|Drama|Thriller",NA,"Zodiac"
51662,"300 (2007)","Action|Fantasy|War|IMAX",NA,"300"
51935,"Shooter (2007)","Action|Drama|Thriller",NA,"Shooter"
52245,"Blades of Glory (2007)","Comedy|Romance",NA,"Blades of Glory"
52281,"Grindhouse (2007)","Action|Crime|Horror|Sci-Fi|Thriller",NA,"Grindhouse"
52287,"Meet the Robinsons (2007)","Action|Adventure|Animation|Children|Comedy|Sci-Fi",NA,"Meet the Robinsons"
52328,"Sunshine (2007)","Adventure|Drama|Sci-Fi|Thriller",NA,"Sunshine"
52435,"How the Grinch Stole Christmas! (1966)","Animation|Comedy|Fantasy|Musical",NA,"How the Grinch Stole Christmas!"
52458,"Disturbia (2007)","Drama|Thriller",NA,"Disturbia"
52604,"Fracture (2007)","Crime|Drama|Mystery|Thriller",NA,"Fracture"
52722,"Spider-Man 3 (2007)","Action|Adventure|Sci-Fi|Thriller|IMAX",NA,"Spider-Man 3"
52973,"Knocked Up (2007)","Comedy|Drama|Romance",NA,"Knocked Up"
52975,"Hairspray (2007)","Comedy|Drama|Musical",NA,"Hairspray"
53000,"28 Weeks Later (2007)","Horror|Sci-Fi|Thriller",NA,"28 Weeks Later"
53121,"Shrek the Third (2007)","Adventure|Animation|Children|Comedy|Fantasy",NA,"Shrek the Third"
53125,"Pirates of the Caribbean: At World's End (2007)","Action|Adventure|Comedy|Fantasy",NA,"Pirates of the Caribbean: At World's End"
53322,"Ocean's Thirteen (2007)","Crime|Thriller",NA,"Ocean's Thirteen"
53464,"Fantastic Four: Rise of the Silver Surfer (2007)","Action|Adventure|Sci-Fi",NA,"Fantastic Four: Rise of the Silver Surfer"
53519,"Death Proof (2007)","Action|Adventure|Crime|Horror|Thriller",NA,"Death Proof"
53894,"Sicko (2007)","Documentary|Drama",NA,"Sicko"
53953,"1408 (2007)","Drama|Horror|Thriller",NA,"1408"
53972,"Live Free or Die Hard (2007)","Action|Adventure|Crime|Thriller",NA,"Live Free or Die Hard"
53993,"Evan Almighty (2007)","Comedy|Fantasy",NA,"Evan Almighty"
53996,"Transformers (2007)","Action|Sci-Fi|Thriller|IMAX",NA,"Transformers"
54001,"Harry Potter and the Order of the Phoenix (2007)","Adventure|Drama|Fantasy|IMAX",NA,"Harry Potter and the Order of the Phoenix"
54004,"I Now Pronounce You Chuck and Larry (2007)","Comedy|Romance",NA,"I Now Pronounce You Chuck and Larry"
54190,"Across the Universe (2007)","Drama|Fantasy|Musical|Romance",NA,"Across the Universe"
54259,"Stardust (2007)","Adventure|Comedy|Fantasy|Romance",NA,"Stardust"
54272,"Simpsons Movie, The (2007)","Animation|Comedy",NA,"Simpsons Movie, The"
54286,"Bourne Ultimatum, The (2007)","Action|Crime|Thriller",NA,"Bourne Ultimatum, The"
54503,"Superbad (2007)","Comedy",NA,"Superbad"
54881,"King of Kong, The (2007)","Documentary",NA,"King of Kong, The"
54995,"Planet Terror (2007)","Action|Horror|Sci-Fi",NA,"Planet Terror"
54997,"3:10 to Yuma (2007)","Action|Crime|Drama|Western",NA,"3:10 to Yuma"
